time,f1,f2,pitch
57.1,278.179393,2747.041529,202.592228
57.11,246.601854,2720.268816,201.238468
57.13,273.573863,2744.940019,184.873676
57.14,295.246382,2751.779490,177.149201
57.15,331.804718,2763.144387,177.836755
57.16,339.080785,2773.229471,179.284608
57.6,428.382883,2646.176681,222.123169
57.61,413.600963,2551.624431,211.438167
57.63,411.556663,2569.792600,211.388627
57.64,423.662100,2612.451974,212.744401
57.65,430.165359,2541.356108,213.751390
57.66,436.369902,2504.581403,214.286186
57.68,435.189890,2486.176872,214.409119
57.69,434.928944,2455.419546,214.010835
57.7,426.335934,2417.315793,213.579838
57.71,408.774838,2420.045922,212.907843
57.73,436.663053,2455.423756,216.047130
57.74,436.229007,2397.845813,218.434303
57.75,428.623118,2379.171366,219.130838
57.76,418.210786,2474.493165,218.589765
57.78,383.237719,2419.291587,216.130603
57.79,426.624554,2232.907211,226.370285
57.8,438.016047,2214.027179,233.422279
57.81,441.900708,2235.920285,238.972756
57.83,449.241547,2272.182149,244.120008
57.84,441.913975,2321.615545,244.893365
57.85,429.213309,2423.932182,244.776572
57.86,440.822843,2495.965947,244.838841
57.88,443.368348,2530.432594,242.762292
57.89,446.948765,2687.252391,243.821542
57.9,431.446808,2668.274766,243.339012
57.94,176.271155,4144.067868,222.651042
57.95,334.262420,4043.921463,223.453800
57.96,268.159562,4008.949761,223.962117
57.98,314.917201,4374.790018,99.976939
58,304.514974,2886.885785,98.371544
58.01,315.003893,2656.674097,99.119529
58.03,304.177359,2517.824450,211.124891
58.04,299.275363,2533.239845,215.031554
58.05,307.570676,2550.231030,217.425383
58.06,314.662132,2470.818674,218.235101
58.08,311.892507,2311.956471,220.628796
58.09,311.189821,2294.732322,220.242368
58.1,330.382505,2313.535297,221.513932
58.11,325.773871,2466.567145,221.145681
58.13,322.250916,2439.575782,220.630433
58.14,305.443600,2358.231556,219.528737
58.15,293.944527,2482.740621,219.892030
58.16,277.786906,2412.921927,219.193336
58.18,273.310434,2607.750462,217.834265
58.19,282.958789,2885.307884,218.404395
58.2,292.759648,2766.588631,218.898328
58.21,292.486454,2636.391349,221.352267
58.23,276.548588,2401.958866,223.390833
58.24,251.058472,2383.101218,225.218266
58.25,238.723052,2199.729754,224.294972
58.26,450.805257,2143.186308,227.603671
58.28,563.769036,2110.002495,238.192838
58.29,689.861218,2303.995219,240.696315
58.3,724.177706,2323.856702,242.440187
58.31,752.010925,2269.176892,244.296784
58.33,796.088683,802.994874,241.611945
58.34,801.542797,909.058591,240.650090
58.35,755.730998,1170.654326,239.165156
58.53,466.332141,635.205644,244.375310
59.11,514.423365,1178.861904,235.265739
59.13,489.050097,1555.610359,243.409919
59.14,493.605039,1647.302328,244.449587
59.15,509.599678,1666.854878,244.179417
59.16,533.934362,1710.398609,243.324650
59.18,548.039430,1765.476964,243.620297
59.19,557.364166,1851.915402,244.699937
59.2,556.732928,1848.193580,245.153525
59.21,547.834187,1818.278779,245.491922
59.23,530.523322,1989.780902,246.141430
59.24,517.318926,2071.190207,246.177303
59.25,514.891713,2014.589773,246.583556
59.26,513.646155,1982.758346,245.441778
59.28,528.303433,2025.017762,247.088181
59.29,548.333101,1977.436804,249.526666
59.3,575.486137,1886.887054,254.094268
59.31,569.611577,1789.761306,260.204760
59.33,514.822547,1690.752499,266.818555
59.34,422.509813,1654.864565,269.054125
59.35,494.410225,1649.585489,272.259284
59.36,495.096310,1640.473173,271.299260
59.38,451.483747,1633.762644,268.201979
59.39,372.568091,1639.170084,267.952409
59.4,329.066955,1638.300479,267.903716
59.41,373.063751,1640.993555,268.079273
59.43,354.276850,1647.569013,266.807703
59.44,187.696200,1616.154118,268.635626
59.45,240.908639,1625.592537,270.213163
59.46,372.528034,1680.377529,271.861603
59.48,521.031484,1730.613071,279.403963
59.49,574.413316,1807.243175,281.695024
59.5,582.317796,1953.302726,284.425853
59.51,580.412278,1929.531186,285.861716
59.53,561.560115,1836.280753,283.928765
59.54,542.457709,1752.189563,280.701842
59.55,489.134093,1679.797538,276.563704
59.56,278.667767,1702.657969,273.422172
59.6,255.630279,1593.310021,265.523672
59.63,360.404691,1648.679108,273.903065
59.64,442.916453,1701.299856,276.294369
59.65,545.432849,1745.433977,279.375189
59.66,605.029110,1867.248778,281.842829
59.68,616.310060,2244.063736,284.105169
59.69,579.519478,2710.507151,284.029251
59.7,565.077773,2579.099288,284.496839
59.71,543.610904,2555.411641,283.350016
59.73,539.516403,1854.149159,277.724812
59.74,494.526878,1274.251294,271.385301
59.84,456.096497,1725.559466,282.187453
59.85,544.351485,1798.414394,284.725764
59.86,548.754291,1863.976447,286.713030
59.88,480.422461,1814.366925,285.690343
59.89,273.829889,1750.394529,282.252557
59.91,340.624673,1894.090158,275.948163
59.93,272.857457,1717.562580,274.713089
60.29,63.820679,2114.015590,268.064929
60.3,257.592050,3076.414809,268.268188
60.35,247.554592,2983.921235,278.872839
60.36,272.742546,3043.798382,283.323327
60.38,291.636600,3003.948873,289.338802
60.39,298.603488,3415.514683,288.328709
60.4,296.279755,3691.202436,286.095206
60.41,298.623842,3418.167681,286.913249
60.43,290.726639,3680.279708,280.018255
60.44,279.264391,3167.972273,276.200278
60.45,259.559548,3047.609779,268.652392
60.46,244.097899,3204.615308,265.508090
60.48,267.258683,2987.174759,270.130566
60.49,225.459415,3102.623943,274.641988
60.5,161.450566,3652.185382,277.633794
60.51,270.225404,3134.491821,279.604659
60.53,288.779595,2943.659245,284.405074
60.54,292.794258,2922.084908,286.301862
60.55,293.291913,2881.467109,285.709567
60.56,294.194595,2913.873989,285.958392
60.58,290.276449,2977.992596,281.944039
60.59,286.155266,3262.363803,280.224436
60.6,281.885444,3207.492861,275.797081
60.61,281.776511,3048.339841,275.506943
60.63,277.257260,2927.775209,269.953008
60.64,277.519497,2814.464732,270.687145
60.65,277.720591,2939.688297,272.159886
60.66,278.082795,3066.560465,271.970678
60.68,286.579989,2431.812928,279.908702
60.69,294.044864,2252.908331,280.549275
60.71,286.805339,2481.828804,276.054604
60.73,281.222374,2617.780335,275.612493
60.74,278.606177,2660.718466,275.449536
60.75,278.016467,2306.984762,274.735749
60.76,275.775650,2627.515760,273.039193
60.78,275.024010,2974.716016,271.894617
60.79,275.484417,3266.448717,272.350561
60.8,277.683103,3101.829035,273.270183
60.81,281.241385,2921.912002,274.776973
62.03,279.409513,2504.437484,229.244402
62.04,259.604924,2505.530805,223.223210
62.05,239.989025,2441.952216,232.134655
62.06,151.488972,2255.296130,249.879450
62.08,586.233606,2301.356883,308.693153
62.09,717.842835,2318.534819,329.072150
62.1,802.975448,2269.820832,346.845796
62.11,859.085118,2232.846535,359.346488
62.13,901.510794,2111.726867,384.479796
62.14,958.510208,2050.364718,392.831973
62.15,1012.224111,2077.364878,400.115081
62.16,1016.474823,2183.357534,409.004092
62.18,1017.842376,2254.187666,425.272831
62.19,1122.220246,2310.490003,434.050622
62.2,1340.671957,2083.326637,438.983330
62.21,1569.271243,1788.065263,442.005059
62.23,1441.218546,1763.893212,432.862698
62.24,1253.601613,1851.562615,432.676321
62.25,1087.233960,2122.289543,417.371561
62.26,1091.467559,2279.537282,416.819562
62.28,1078.996191,2402.273881,434.301399
62.29,1109.054466,2466.034743,439.677471
62.3,1160.506011,2543.200712,442.094427
62.31,1148.227145,2615.555111,443.169668
62.33,1178.115372,2620.984809,442.857797
62.34,1109.715142,2564.679866,442.540663
62.35,1150.237728,2590.061917,443.628737
62.36,1393.559506,2519.666970,444.661716
62.38,1310.664258,2427.995448,448.093990
62.39,1209.757443,2422.424683,448.235520
62.4,1207.577485,2561.899098,447.297444
62.41,1225.791592,2542.382408,443.231821
62.43,932.391291,2419.977232,439.000301
62.44,998.319570,2293.213112,441.033284
62.45,1152.467549,2233.200247,441.687344
62.46,1273.029230,2263.957430,442.089162
62.48,1361.624049,2507.050370,445.105414
62.51,1405.654681,1991.776587,445.780145
62.53,1335.372528,1910.008368,444.351864
62.54,1373.342177,1833.490715,444.306660
62.55,1377.485275,1825.516202,444.049886
62.56,1420.354889,1758.874837,441.729468
62.58,1359.473405,1774.931472,438.174647
62.59,1383.954542,1772.622915,438.190015
62.6,1427.704767,1759.688170,438.149132
62.61,1372.134269,1780.942716,438.416587
62.63,1423.865921,1755.349429,437.759830
62.64,1525.721264,1708.579931,437.774976
62.65,1653.653236,1693.282119,437.397691
62.66,1571.322447,1695.408285,437.195557
62.68,1544.425929,1679.784621,437.533690
62.69,1478.423310,1679.677130,435.158375
62.7,1324.437977,1699.515133,433.147046
62.71,1656.613452,1701.183441,431.697817
62.73,1738.437156,1781.864471,437.349284
62.81,1299.608211,2305.753838,445.566173
62.83,1091.620434,2250.603488,435.422915
62.84,1082.549373,2231.661179,434.983415
62.91,1603.572733,2275.478230,439.984506
62.93,1583.321038,2306.912982,433.187488
62.94,1823.800743,2595.137375,432.337805
62.96,1029.288705,2261.785181,429.771138
62.98,997.349598,2317.743081,433.138070
62.99,1085.397907,2410.062224,437.088381
63.08,1722.988510,2629.944202,435.081540
63.15,1625.206295,1908.918547,423.911982
63.16,1598.704504,1820.747246,418.484696
63.18,1560.575062,1887.083487,416.771866
63.19,1422.688511,2140.237797,416.532888
63.2,1296.658567,2537.894904,415.643675
63.21,1243.302037,2697.580448,413.966431
63.23,1194.220815,2738.864823,411.984428
63.24,1103.195996,2679.484071,417.255361
63.25,1156.772819,2627.472913,424.802192
63.31,1585.585107,2292.336605,427.872972
63.33,1664.314689,2395.532401,424.998434
63.34,1627.355187,2313.695432,429.877885
63.35,1456.847768,2302.356039,427.671022
63.36,1406.815110,2848.489180,425.871665
63.38,1400.220790,3323.554770,419.747005
63.39,1260.611097,2692.611767,421.167667
63.4,1155.106606,2684.172677,413.231234
63.41,1124.153636,2528.502874,417.153290
63.43,1048.809516,2280.278464,415.798287
63.44,1037.680922,2211.971091,414.667008
63.45,1428.650776,2039.997030,415.792845
63.5,1599.414179,2778.234521,412.999388
63.56,1549.217395,2818.573005,411.631865
63.63,1638.119171,2436.284225,425.149879
63.64,1568.118003,2395.623870,422.197386
63.65,1611.105503,2556.023144,416.390836
63.66,1627.770923,2715.757938,413.702636
63.68,1586.666936,2725.772119,408.494984
63.69,1579.462821,2720.931196,408.683404
63.7,1561.619218,2678.228659,408.513203
63.71,1548.622743,2664.659946,408.895334
63.74,1505.565639,2586.305995,411.073276
63.75,1488.472643,2459.235893,412.263702
63.89,632.620602,2584.436869,370.331015
63.9,594.635195,2591.496154,371.600586
63.91,598.460173,2575.164360,372.919727
63.93,624.897251,2527.721502,371.664079
63.94,500.841016,2412.673147,370.022508
63.95,554.108132,2270.558832,367.871498
63.96,512.581285,2281.196747,367.191726
63.98,264.420025,2401.348936,365.993178
63.99,275.335888,2395.895336,366.067833
64,392.038637,2449.515706,366.388197
64.01,396.407901,2450.275887,363.612464
64.03,364.699948,2450.907772,347.993429
64.04,287.841323,2490.264178,319.683031
64.51,599.434377,1884.402208,371.371688
64.53,1185.260899,1845.288153,400.228291
64.54,1399.529362,1745.859158,405.021521
64.55,1294.221031,1711.974028,407.147032
64.56,1200.988399,1914.913619,409.493520
64.58,1126.988159,2139.722284,411.409884
64.59,1118.897008,2206.937167,410.756667
64.6,1118.728401,2226.782410,411.832260
64.61,1121.746252,2279.751264,412.877576
64.63,1132.180461,2294.658625,411.414211
64.64,1144.713718,2226.442204,412.713980
64.65,1176.235742,1985.044636,416.087647
64.66,1145.204162,2167.389753,417.006184
64.68,1108.458773,2336.952598,412.941478
64.69,1072.270777,2378.181921,411.149674
64.7,1010.013552,2429.025145,411.226836
64.71,986.297121,2412.264255,412.140027
64.73,977.476658,2346.828372,413.647559
64.74,991.041401,2327.972977,413.618301
64.75,996.872736,2247.912488,412.904784
64.76,984.629184,2186.781528,412.744124
64.78,1019.005907,2167.583847,412.611936
64.79,1081.349434,1981.872339,412.382889
64.8,1139.903689,2102.828986,412.551370
64.84,1036.018764,2325.488741,409.021444
64.85,1027.712058,2356.900386,409.760565
64.86,1138.608685,2265.150604,410.011797
64.88,1527.744611,2035.316287,410.595015
65.04,1655.133933,3123.544515,418.479871
65.05,1650.918923,2305.389994,419.955381
65.06,1648.780545,1954.373513,420.548946
65.08,1389.080514,1929.318900,417.266188
65.09,1141.807883,1993.037308,413.125949
65.1,1286.486864,1736.275841,410.706691
65.11,1480.913086,1657.115293,413.538010
65.13,1658.763407,1788.535055,417.986927
65.14,1662.789792,1972.382061,418.383994
65.15,1642.238185,2284.835057,418.546949
65.16,1630.397189,2359.529325,418.037208
65.18,1586.242221,2415.847105,416.005582
65.19,1570.589233,2506.974574,415.697677
65.2,1585.726770,2694.627223,415.595112
65.21,1572.406991,2598.013551,415.626268
65.23,1545.223819,2503.248951,415.706420
65.24,1530.867016,2499.916649,415.863288
65.25,1536.876412,2603.531505,415.184130
65.41,1639.133149,2345.624250,436.726013
65.53,1683.526212,2608.701541,437.504381
65.55,1624.791164,3047.628591,440.612801
65.56,1277.439913,2742.266152,439.397113
65.66,174.086730,2286.383664,367.622803
65.68,355.736754,2413.537449,369.653886
65.69,396.075598,2434.270323,371.293711
65.7,330.998827,2291.059616,372.118720
65.75,339.986845,2233.241558,371.010402
65.76,402.294562,2280.333162,371.967831
65.78,454.455691,2303.595728,372.170321
65.79,429.544673,2260.856405,370.333252
65.81,288.032445,1976.376958,369.270092
65.83,354.326108,1915.361878,371.352477
65.84,244.793199,1790.311090,371.491471
65.85,67.129533,1736.513435,371.987769
65.86,86.905248,1733.579182,372.456642
65.89,297.679788,1917.514928,371.076056
65.9,440.040416,2256.394132,371.764182
65.91,446.596054,2290.161328,372.286156
65.93,438.600114,2266.001284,372.151972
65.94,439.109757,2233.855984,372.154968
65.95,424.784121,2129.905593,370.695488
65.96,370.221379,1444.990119,369.268135
65.98,419.866791,1794.179574,370.926980
65.99,428.454118,1941.608359,371.369158
66,432.803041,1926.688835,371.462650
66.01,431.742386,2030.756075,371.643963
66.03,430.668052,2019.626134,370.479120
66.04,425.455941,2022.195451,370.226757
66.05,423.128211,2158.342997,369.916118
66.06,417.819752,2166.840290,369.515054
66.08,416.782412,2182.766617,370.830658
66.09,414.691482,2252.699864,370.472018
66.1,413.215745,2275.555303,370.479111
66.11,413.484075,2267.841660,370.559867
66.13,409.847158,2420.046711,369.686482
66.14,407.829011,2505.714974,370.023837
66.15,405.668363,2401.081458,371.045796
66.16,406.587570,2335.079966,371.039059
66.18,412.306418,2375.175898,370.729562
66.19,421.001738,2255.502823,371.107505
66.2,436.420266,1262.321511,371.750668
66.21,431.284977,1820.308135,371.823308
66.23,428.979652,2092.212805,372.512504
66.24,431.324884,2262.496889,372.096119
66.25,433.315731,2313.014277,371.537265
66.26,435.537863,2279.761449,371.714487
66.28,431.732816,2248.893292,372.238018
66.29,425.313269,2428.021687,371.972907
66.3,422.051770,2573.688591,371.498860
66.31,422.141927,2508.390651,371.667923
66.33,420.856895,2460.747647,372.368326
66.34,420.380571,2468.125859,372.606117
66.35,420.288938,2495.862462,372.423596
66.36,421.369676,2462.868577,372.477146
66.38,424.408243,2454.497130,372.751970
66.39,424.765626,2516.657499,372.267827
66.4,427.526804,2417.685002,372.463129
66.41,417.975360,2362.631582,372.926150
66.43,422.016252,2459.131752,372.359249
66.44,431.503115,2392.118925,373.003868
66.45,431.318670,2579.342644,372.870575
66.46,426.236419,2614.943088,371.821322
66.48,432.695541,2582.692860,371.233478
66.49,445.115382,2474.392025,371.664109
66.5,455.831764,2309.210529,372.136844
66.51,462.511986,2186.790690,372.251201
66.53,461.538215,2246.282422,372.726226
66.54,456.834545,2260.040825,372.609911
66.55,448.649399,2100.133534,372.105084
66.56,443.231237,1906.060811,372.195933
66.58,421.546469,1232.732875,371.723859
66.59,427.043627,1938.820967,372.078302
66.6,438.778408,2074.071521,371.856455
66.61,455.319082,1607.413089,370.945479
66.63,476.289869,907.995344,371.567674
66.65,458.811183,1606.911257,371.727696
66.66,440.538098,2166.444110,372.406761
66.68,435.841895,2300.772000,372.644416
66.69,435.242430,2335.486168,372.459843
66.7,428.169059,2349.908865,372.548834
66.71,419.549350,2363.645744,372.184915
66.73,419.584427,2332.153423,372.447186
66.74,421.122946,2322.637741,372.328946
66.75,423.154230,2297.445341,372.632966
66.76,422.892978,2256.149224,372.315052
66.78,421.403105,2195.728934,373.067163
66.79,417.180903,2085.360594,372.747752
66.8,417.214130,2178.594185,372.026333
66.81,416.992962,2309.542599,372.069005
66.83,420.483920,2449.824858,372.028532
66.84,427.820485,2483.479634,372.260352
66.85,429.074158,2495.798274,371.725574
66.86,432.768179,2436.327184,371.158754
66.88,440.037272,2204.897649,370.694304
66.91,460.455968,1600.011012,372.050954
66.93,467.690102,1281.004585,372.393697
67.06,444.387652,2319.915323,370.657560
67.08,430.334392,2529.334600,369.354532
67.09,426.911289,2446.983752,370.276621
67.14,414.916890,3084.590286,363.516976
67.15,423.921405,3153.085837,360.652460
67.16,414.736481,3528.266196,358.086635
67.21,408.402220,3876.316674,351.926425
67.23,408.479446,3916.605299,350.425355
67.24,399.586800,3868.600516,350.983665
67.25,411.505846,3460.585430,353.012084
67.26,422.317713,2961.984389,355.187042
67.3,402.844115,3458.081398,365.638475
67.31,404.117468,3524.088818,367.675628
67.33,396.969763,3566.102516,370.850835
67.34,419.469143,3438.441248,371.449074
67.35,453.052993,3703.643373,370.274742
67.46,420.635268,2774.629147,368.188395
67.48,425.937707,2530.786937,373.405794
67.49,427.087823,2658.497919,375.753609
67.5,428.752090,2793.932488,375.573076
67.51,443.569094,2838.534448,374.306448
67.56,491.378287,2423.837583,363.367415
67.58,484.165562,1839.114933,362.462714
67.59,452.526472,2275.423878,362.980871
67.6,470.049054,1763.165588,363.493777
67.61,485.686501,1551.446065,364.520614
67.63,468.300606,2362.571248,370.082774
67.64,454.302860,2956.107451,374.444066
67.65,477.168302,2959.419894,379.269697
67.66,500.524336,2920.293612,380.569517
67.68,493.675161,2945.897450,379.240775
67.69,488.618841,2937.260649,376.996345
67.7,473.180617,2868.770488,371.928910
67.71,475.134310,3019.276884,366.803763
67.73,470.927176,3128.924475,363.988156
67.74,450.556399,3147.458748,362.917988
67.75,460.709469,3316.562684,362.941035
67.76,474.483489,3335.772394,364.378928
67.78,460.003207,2949.199626,371.508876
67.79,479.279751,2919.977161,374.360058
67.8,490.812627,2745.375064,375.580481
67.81,475.959601,2568.371239,374.216546
67.83,473.334296,2502.116268,371.038660
67.9,570.959423,2218.403125,370.456349
68,858.910513,2290.275102,368.632653
68.01,847.728583,2762.791071,367.970409
68.03,866.666458,2809.210577,366.796756
68.04,865.525776,2319.346666,367.859277
68.05,831.525791,2405.256851,367.380637
68.06,858.126868,2509.105456,363.984511
68.08,990.219964,2227.594768,364.987480
68.09,1344.379290,1535.198823,369.233095
68.1,1373.238371,1912.412499,371.703689
68.11,1393.054001,2346.633830,372.846407
68.13,1406.131379,2465.833090,373.517198
68.14,1384.810575,2488.316197,373.758499
68.15,1348.920296,2456.930779,373.591285
68.16,1309.982499,2453.403849,373.149647
68.18,1275.285287,2462.467072,370.454425
68.19,1216.782926,2455.147194,370.505247
68.2,1195.244175,2400.401304,370.848121
68.21,1168.742599,2327.145945,370.214676
68.23,1133.987035,2334.743592,370.082499
68.24,1142.722164,2448.142420,369.814021
68.25,1159.941177,2479.198931,369.312454
68.26,1199.647000,2421.587309,368.827834
68.28,1240.339944,2407.866198,368.231410
68.29,1224.358257,2364.828753,368.069013
68.3,1191.670718,2371.714511,367.935841
68.31,1188.882420,2416.007232,368.344956
68.33,1216.852366,2422.993099,368.039643
68.34,1237.584722,2338.980904,366.971945
68.35,1285.400336,2264.883080,366.299319
68.36,1325.026441,2317.091071,366.836913
68.39,1023.718236,2520.836483,368.686942
68.4,1145.545197,2342.275725,364.953581
68.41,1207.849141,2264.840962,365.731672
68.43,1103.290973,2163.477353,367.163929
68.44,1026.185128,2145.304192,368.196512
68.45,931.718741,2338.107449,368.940460
68.46,1052.297411,2313.128857,367.849075
68.48,908.166452,2299.226144,376.353227
68.49,819.739234,2432.664088,403.953348
68.5,976.580533,2143.538930,426.484915
68.51,586.430635,1760.848784,432.993939
68.53,1843.843305,1968.490122,432.847942
68.54,1699.906895,2160.041979,424.072412
68.75,483.057260,2201.202332,441.140829
68.76,589.253272,2334.162042,445.517720
68.78,866.504803,2287.742256,446.754356
68.79,1217.270542,2266.052532,446.186499
68.8,1542.892940,2107.787653,446.590191
68.81,1650.148994,2023.870047,447.286899
68.83,1498.984686,1993.127095,443.768737
68.84,1127.531898,2132.378098,439.891758
68.85,1176.068685,2137.807074,439.154409
68.86,895.603982,1985.788594,440.392804
68.88,531.389153,1998.030170,441.495136
68.93,112.193160,1900.496488,436.615634
68.94,1302.354232,1836.803799,437.621110
68.95,1579.800472,1800.233279,443.098449
68.96,1717.358011,1775.493940,439.227835
68.98,1679.405081,1732.571376,434.835885
69.01,1557.392275,1702.725700,431.944423
69.03,1509.028798,1700.948513,428.794243
69.04,1422.853834,1709.628436,429.123756
69.05,1336.966724,1722.104636,430.526417
69.06,1292.487363,1715.341584,431.773172
69.08,1122.733099,1738.720295,427.237201
69.09,986.043205,1718.589019,421.973262
69.1,929.180081,1749.742449,415.820954
69.11,1078.597579,1736.579807,430.858784
69.13,1569.624176,1685.442325,435.362882
69.14,604.972087,1677.018810,432.896748
69.25,764.295526,2165.167205,333.650191
69.26,742.945482,2186.628389,335.049426
69.28,773.174940,2326.543497,325.367663
69.29,745.287614,2360.981968,320.722778
69.3,698.796221,2357.304233,317.102692
69.31,549.463187,2370.023678,316.476467
69.33,242.368961,2418.872543,318.780013
69.36,270.734213,2597.042981,330.858810
69.38,428.108423,2653.244056,338.936222
69.39,426.212669,2622.583774,340.700982
69.4,511.257149,2623.010474,338.863833
69.41,522.527571,2646.034403,337.891941
69.43,470.648654,2498.919167,331.090959
69.44,453.693570,2540.525741,328.186427
69.45,433.238161,2623.729552,326.635579
69.46,458.465811,2656.213812,324.677828
69.48,493.668404,2624.697092,324.341992
69.49,480.940944,2613.729680,324.991871
69.5,482.013432,2626.726854,325.052035
69.51,489.600354,2650.432038,325.267751
69.53,503.084014,2578.080228,324.466622
69.54,499.425698,2583.256024,322.988725
69.55,474.493609,2615.599953,320.450910
69.56,442.238172,2641.260627,316.155103
69.58,428.778949,2574.874302,308.089719
69.59,562.230654,2705.569925,305.165310
69.65,744.771051,2323.698100,323.644216
69.66,761.145240,2006.376199,325.212006
69.68,765.021236,1924.712508,327.548050
69.69,763.508877,1939.796540,328.438508
69.7,779.614235,1809.988966,328.511455
69.71,771.963195,1692.229136,328.615781
69.73,524.267055,1642.011383,328.466470
69.79,200.816392,1708.464437,338.205766
69.8,1332.024076,1756.517686,337.198506
69.81,1158.674063,1927.780165,335.613771
69.83,966.559130,2003.213579,329.184156
69.84,937.069702,2089.686936,327.253937
69.85,980.882121,2008.567643,326.778853
69.86,1007.350467,1860.964838,328.065116
69.88,1029.741523,2019.590030,334.492441
69.89,1061.841695,2157.044600,337.174679
69.9,1091.427617,2012.088040,339.313187
69.91,995.567450,1776.721446,341.500501
69.94,1037.968145,2252.638025,330.666804
69.95,899.216423,2203.407173,333.635100
69.96,971.357404,1942.964994,332.177840
69.98,994.882311,1845.461549,331.478842
69.99,889.032796,1880.498866,330.836507
70,561.025210,1699.257070,329.055279
70.14,1803.739550,2241.091504,438.706024
70.15,1785.213113,2219.532154,438.978527
70.19,1595.231160,1940.456515,418.511170
70.2,1499.077586,2105.897371,414.493865
70.48,1669.789540,1701.858353,413.287602
70.49,1665.401877,2321.884583,418.287620
70.5,1662.858888,3092.397314,416.356415
70.51,1668.831696,2907.591176,418.080146
70.53,1398.709798,2294.105243,418.220448
70.54,1037.501105,2301.910706,417.263341
70.55,907.265819,2243.996691,412.733801
70.56,860.672860,2193.961976,408.465677
70.58,879.586577,2206.735873,407.989301
70.59,889.415983,2223.201351,407.635684
70.6,903.352636,2202.716027,407.859958
70.61,935.920819,2157.206806,407.756278
70.63,966.699363,2151.993388,410.301040
70.64,941.250050,2181.953384,413.689428
70.65,911.079498,2199.905129,417.482322
70.66,894.561901,2277.880360,422.111771
70.68,893.160628,2360.832652,426.531370
70.69,896.539229,2357.970956,425.354116
70.7,896.223667,2334.595072,424.825033
70.71,926.225495,2258.380727,424.715411
70.73,913.786265,2200.609313,414.790385
70.74,920.346611,2303.097161,409.639323
70.75,908.272370,2516.681383,407.224251
70.76,922.573144,2525.492021,405.683024
70.78,941.327134,2535.626839,405.153704
70.79,976.406371,2355.035205,406.374446
70.8,940.664119,2233.536483,410.652537
70.81,910.028214,2237.316718,414.967398
70.83,884.854975,2267.576270,424.261370
70.84,873.474265,2307.778167,424.378796
70.85,869.089374,2393.192493,426.712424
70.86,863.155251,2399.479058,425.855807
70.88,877.303399,2355.952130,422.863685
70.89,904.837249,2311.424054,416.499388
70.9,903.121071,2302.783927,412.238227
70.91,874.034930,2234.526420,411.762332
70.93,861.783255,2195.595218,413.877306
70.94,873.832299,2200.115852,413.728768
70.95,906.592807,2212.051071,413.666951
70.96,915.817579,2207.508104,413.130337
70.98,880.532495,2328.864135,406.444679
70.99,847.719894,2444.197574,397.625544
71,807.917476,2348.251630,385.854880
71.01,790.789302,2341.797082,378.332359
71.03,819.689523,2357.114290,374.588179
71.04,936.189935,2288.662106,371.284554
71.05,1050.731971,2132.477103,370.770805
71.06,1046.896627,1962.882860,371.009245
71.08,1032.831297,1880.061349,367.291710
71.09,1146.109299,1862.838268,365.904220
71.1,1287.111032,1849.886540,364.351901
71.11,1301.784921,1893.551569,363.875570
71.13,1166.243358,1959.565190,364.538918
71.14,981.210524,2003.655626,365.877502
71.15,907.132598,2314.434552,412.229345
71.16,939.330116,2284.519587,406.279122
71.38,861.341306,2353.439535,407.174059
71.39,921.841476,2277.337938,420.293160
71.41,871.846636,2334.594823,405.275244
71.43,896.216290,2297.895008,412.863662
71.44,891.586638,2377.184741,411.162862
71.45,925.556539,2398.249228,410.898250
71.46,967.598857,2219.251020,410.488806
71.76,907.423012,2097.840666,392.896125
71.78,839.761333,2159.546846,380.777059
71.79,819.030172,2127.058842,376.048602
71.8,912.209551,2442.366883,397.300050
71.81,871.168181,2730.007298,408.956722
71.83,857.248788,2755.223218,409.721354
71.84,853.633547,2722.134759,411.198609
71.85,859.282922,2678.721411,413.211598
71.86,863.314655,2657.976786,415.516919
71.88,866.621852,2527.545553,418.836555
71.89,876.419985,2391.164439,421.521935
71.9,879.042140,2339.291662,425.055947
71.91,868.181598,2380.740350,424.533096
71.93,881.935661,2374.451840,420.676286
71.94,907.936773,2418.249080,419.804398
71.95,923.087528,2436.181530,419.599972
71.96,957.675929,2424.847851,418.863307
71.98,995.993883,2406.019676,416.393169
71.99,943.907356,2579.569488,416.647189
72,905.283054,2663.119390,417.706821
72.01,897.192186,2353.803338,419.393003
72.03,911.501795,2436.421374,429.259433
72.04,940.127479,2662.169286,436.198350
72.05,934.455246,2760.057450,444.665705
72.06,930.344496,2762.304827,449.417164
72.08,934.900296,2741.595733,456.543619
72.09,931.301906,2668.343723,452.995921
72.1,940.122694,2517.802650,443.986731
72.11,994.458937,2285.840389,435.472235
72.13,984.648519,2286.102317,431.859075
72.14,967.654342,2456.359535,430.087509
72.15,1120.045193,2474.074590,437.540593
72.16,1234.476518,2889.937212,440.466781
72.18,1163.926642,3130.073140,441.184248
72.19,1205.460817,2618.953039,436.371401
72.2,1223.892763,2140.187873,425.599242
72.21,1296.086875,1866.411676,412.535216
72.23,1268.961379,1472.864471,384.227214
72.24,1267.163311,1535.225388,375.210562
72.25,1332.558387,1692.872781,370.973488
72.3,828.873423,2153.793502,369.290240
72.31,641.392901,2250.799858,369.541212
72.35,276.650877,2265.620147,372.506636
72.49,253.108647,2496.017883,373.457976
